,date,region,prediction_confirmed,prediction_deaths
3616,2020-09-04,RU-KB,-1.03362106040581e+23,-27856162816.0
3617,2020-09-05,RU-KB,-9.749551000038533e+22,-58086027264.0
3618,2020-09-06,RU-KB,-1.8795455991416998e+23,11179378688.0
3619,2020-09-07,RU-KB,-2.320137434430968e+23,-38686330880.0
3620,2020-09-08,RU-KB,-4.2943958954640904e+23,-19725725696.0
3621,2020-09-09,RU-KB,-5.421467098497801e+23,-45020192768.0
3622,2020-09-10,RU-KB,-8.698103161083717e+23,53485297664.0
3623,2020-09-11,RU-KB,-1.0133336951643941e+24,-85936177152.0
3624,2020-09-12,RU-KB,-1.1080024578082656e+24,-33179627520.0
3625,2020-09-13,RU-KB,-2.184189614351341e+24,-89202589696.0
3626,2020-09-14,RU-KB,-2.980138374555045e+24,23759167488.0
3627,2020-09-15,RU-KB,-4.0994617289050157e+24,-59140276224.0
3628,2020-09-16,RU-KB,-6.419376433312812e+24,-24690761728.0
3629,2020-09-17,RU-KB,-1.1387883010504735e+25,-54734536704.0
3630,2020-09-18,RU-KB,-1.2063448895344163e+25,-10511794176.0
3631,2020-09-19,RU-KB,-1.3554994975069087e+25,-100326621184.0
3632,2020-09-20,RU-KB,-2.3201659836497257e+25,-379183497216.0
3633,2020-09-21,RU-KB,-2.91665044606086e+25,-383576375296.0
3634,2020-09-22,RU-KB,-5.303246152715926e+25,-73538273280.0
3635,2020-09-23,RU-KB,-6.620390257607574e+25,-65263763456.0
3636,2020-09-24,RU-KB,-1.1761385766980178e+26,-60831170560.0
3637,2020-09-25,RU-KB,-1.386911535652825e+26,-246997483520.0
3638,2020-09-26,RU-KB,-2.2542959809764422e+26,-83065864192.0
3639,2020-09-27,RU-KB,-2.8980598635002357e+26,-1174288334848.0
3640,2020-09-28,RU-KB,-5.366805700693977e+26,274682576896.0
3641,2020-09-29,RU-KB,-4.9350131698537394e+26,-593585897472.0
3642,2020-09-30,RU-KB,-8.90736898069545e+26,-542514380800.0
3643,2020-10-01,RU-KB,-1.0447350399633552e+27,305277435904.0
3644,2020-10-02,RU-KB,-1.3936386758348813e+27,-2408359657472.0
3645,2020-10-03,RU-KB,-2.795604654666493e+27,-3032005214208.0
3646,2020-10-04,RU-KB,-3.4759707512487817e+27,37837471744.0
3647,2020-10-05,RU-KB,-4.882228623343559e+27,-3474140954624.0
3648,2020-10-06,RU-KB,-8.273744277264795e+27,2288437952512.0
3649,2020-10-07,RU-KB,-8.24617333085037e+27,-4835921887232.0
3650,2020-10-08,RU-KB,-1.8562505804487377e+28,-56884789248.0
3651,2020-10-09,RU-KB,-1.9538798406422881e+28,-1087355486208.0
3652,2020-10-10,RU-KB,-2.88490643477457e+28,4430218919936.0
3653,2020-10-11,RU-KB,-3.644666019199322e+28,-930420293632.0
3654,2020-10-12,RU-KB,-6.394507814079013e+28,-2150538412032.0
3655,2020-10-13,RU-KB,-9.042393952711873e+28,-8382826151936.0
3656,2020-10-14,RU-KB,-1.5901845664518355e+29,682167894016.0
3657,2020-10-15,RU-KB,-1.798672135409388e+29,-7117085343744.0
3658,2020-10-16,RU-KB,-2.4439527254640568e+29,-10009374097408.0
3659,2020-10-17,RU-KB,-3.482758881531834e+29,3624924610560.0
3660,2020-10-18,RU-KB,-6.782603508662788e+29,-452930830336.0
3661,2020-10-19,RU-KB,-7.108718804290207e+29,12555278876672.0
3662,2020-10-20,RU-KB,-1.1175963852038861e+30,-18570289348608.0
3663,2020-10-21,RU-KB,-1.133620999174333e+30,6994155012096.0
3664,2020-10-22,RU-KB,-2.266793184638134e+30,23973733597184.0
3665,2020-10-23,RU-KB,-2.5952225154000226e+30,-16076345704448.0
3666,2020-10-24,RU-KB,-4.3157518392286373e+30,17351992934400.0
3667,2020-10-25,RU-KB,-5.848193159495604e+30,-26761538568192.0
3668,2020-10-26,RU-KB,-8.651103992770687e+30,-92038607405056.0
3669,2020-10-27,RU-KB,-9.06969878905262e+30,-2717296623616.0
3670,2020-10-28,RU-KB,-1.6319279967571322e+31,-77185989738496.0
3671,2020-10-29,RU-KB,-2.24649535034995e+31,60722461540352.0
3672,2020-10-30,RU-KB,-2.8946224846952695e+31,69010938920960.0
3673,2020-10-31,RU-KB,-4.106976334363998e+31,-67069789863936.0
3674,2020-11-01,RU-KB,-5.030266832726639e+31,-21815363633152.0
3675,2020-11-02,RU-KB,-7.825529638589094e+31,-51665260511232.0
3676,2020-11-03,RU-KB,-1.013179549038661e+32,-59073307344896.0
3677,2020-11-04,RU-KB,-1.3114882814428328e+32,57823169871872.0
3678,2020-11-05,RU-KB,-1.9690770978938828e+32,-295464792489984.0
3679,2020-11-06,RU-KB,-2.668701038805458e+32,-39513464242176.0
3680,2020-11-07,RU-KB,-4.378942089588439e+32,-245002634526720.0
3681,2020-11-08,RU-KB,-4.26899483185557e+32,-226250387881984.0
3682,2020-11-09,RU-KB,-7.002001633142363e+32,238254284603392.0
3683,2020-11-10,RU-KB,-1.058681524579205e+33,12711989608448.0
3684,2020-11-11,RU-KB,-1.584292450901693e+33,-379121595056128.0
3685,2020-11-12,RU-KB,-2.2841920269001404e+33,-339736610734080.0
3686,2020-11-13,RU-KB,-2.1223697429047948e+33,-79913537241088.0
3687,2020-11-14,RU-KB,-3.9756397938898514e+33,-1068578468003840.0
3688,2020-11-15,RU-KB,-6.649013708172976e+33,-271943236321280.0
3689,2020-11-16,RU-KB,-8.11812357554441e+33,-746206342938624.0
3690,2020-11-17,RU-KB,-1.2180878138453803e+34,94946761637888.0
3691,2020-11-18,RU-KB,-1.5467279650706037e+34,-438647761403904.0
3692,2020-11-19,RU-KB,-1.8791370247454316e+34,-1565608189624320.0
3693,2020-11-20,RU-KB,-3.6641727801686085e+34,-1981697507721216.0
3694,2020-11-21,RU-KB,-3.9581394688334878e+34,-2163092230242304.0
3695,2020-11-22,RU-KB,-6.537644537036733e+34,272570972635136.0
3696,2020-11-23,RU-KB,-8.826548132777893e+34,-2456892823568384.0
3697,2020-11-24,RU-KB,-1.375395454311456e+35,998343471792128.0
3698,2020-11-25,RU-KB,-2.183275024913892e+35,-3591605197996032.0
3699,2020-11-26,RU-KB,-3.0375079233121267e+35,-370301678387200.0
3700,2020-11-27,RU-KB,-3.843292404192076e+35,1746910838784000.0
3701,2020-11-28,RU-KB,-5.282243403014834e+35,-3502028286328832.0
3702,2020-11-29,RU-KB,-9.680040643997432e+35,-3578033906647040.0
3703,2020-11-30,RU-KB,-8.898836700537533e+35,-2823805168779264.0
3704,2020-12-01,RU-KB,-1.6962713149349238e+36,-1683772672049152.0
3705,2020-12-02,RU-KB,-2.1500761272037024e+36,5109992101249024.0
3706,2020-12-03,RU-KB,-3.388983066984407e+36,-1.3027638683631616e+16
3707,2020-12-04,RU-KB,-5.0597367337930613e+36,-5741495101423616.0
3708,2020-12-05,RU-KB,-7.906049670762515e+36,-2.699414648075059e+16
3709,2020-12-06,RU-KB,-1.2257820023785913e+37,-7697076389412864.0
3710,2020-12-07,RU-KB,-1.1039702870761602e+37,-3579133686710272.0
3711,2020-12-08,RU-KB,-2.0692860923848969e+37,-4673018907328512.0
3712,2020-12-09,RU-KB,-2.2199824942641284e+37,3409885131702272.0
3713,2020-12-10,RU-KB,,1.5198721029439488e+16
3714,2020-12-11,RU-KB,,-4.023070525856154e+16
3715,2020-12-12,RU-KB,,1900205200900096.0
3716,2020-12-13,RU-KB,,-8.60577271340073e+16
3717,2020-12-14,RU-KB,,-4.946157352517632e+16
3718,2020-12-15,RU-KB,,-7.841290868542669e+16
3719,2020-12-16,RU-KB,,-9608683654742016.0
3720,2020-12-17,RU-KB,,-7.71844277796864e+16
3721,2020-12-18,RU-KB,,1.1649599715200205e+17
3722,2020-12-19,RU-KB,,-1.415068286671913e+17
3723,2020-12-20,RU-KB,,-8.58391132986409e+16
3724,2020-12-21,RU-KB,,-2.864691646824448e+16
3725,2020-12-22,RU-KB,,-1.3412385719477862e+17
3726,2020-12-23,RU-KB,,8.537271421003366e+16
3727,2020-12-24,RU-KB,,-1.2158078316393267e+17
3728,2020-12-25,RU-KB,,-7.22095946485203e+17
3729,2020-12-26,RU-KB,,-3.552862230754099e+17
3730,2020-12-27,RU-KB,,1.837900171921326e+17
3731,2020-12-28,RU-KB,,-8.54776832107479e+16
3732,2020-12-29,RU-KB,,-1.4413446388908032e+17
3733,2020-12-30,RU-KB,,-5.269542448303964e+17
3734,2020-12-31,RU-KB,,-3.3819190963994624e+16
3735,2020-04-27,RU-KGD,-1699.2734375,16.433547973632812
3736,2020-04-28,RU-KGD,-2839.43701171875,18.565515518188477
3737,2020-04-29,RU-KGD,-6782.517578125,15.620677947998047
3738,2020-04-30,RU-KGD,-9796.466796875,18.461380004882812
3739,2020-05-01,RU-KGD,-11917.4384765625,39.26205062866211
3740,2020-05-02,RU-KGD,-15411.689453125,61.15340042114258
3741,2020-05-03,RU-KGD,-16476.98828125,90.88117980957031
3742,2020-05-04,RU-KGD,-29801.1328125,70.38160705566406
3743,2020-05-05,RU-KGD,-50483.91796875,86.73685455322266
3744,2020-05-06,RU-KGD,-64382.45703125,56.49886703491211
3745,2020-05-07,RU-KGD,-108886.515625,169.5926513671875
3746,2020-05-08,RU-KGD,-143069.0625,86.87056732177734
3747,2020-05-09,RU-KGD,-228649.921875,131.45166015625
3748,2020-05-10,RU-KGD,-348488.25,37.17711639404297
3749,2020-05-11,RU-KGD,-450287.21875,242.60818481445312
3750,2020-05-12,RU-KGD,-579156.875,126.63301849365234
3751,2020-05-13,RU-KGD,-699830.4375,162.81004333496094
3752,2020-05-14,RU-KGD,-1542299.75,406.1117248535156
3753,2020-05-15,RU-KGD,-1581463.75,516.7503051757812
3754,2020-05-16,RU-KGD,-2550715.0,209.41806030273438
3755,2020-05-17,RU-KGD,-3614448.5,-105.9737548828125
3756,2020-05-18,RU-KGD,-4800017.0,181.48683166503906
3757,2020-05-19,RU-KGD,-7214302.0,640.942138671875
3758,2020-05-20,RU-KGD,-8639598.0,114.47224426269531
3759,2020-05-21,RU-KGD,-9994935.0,739.0945434570312
3760,2020-05-22,RU-KGD,-18767398.0,682.0565185546875
3761,2020-05-23,RU-KGD,-24963532.0,1303.23681640625
3762,2020-05-24,RU-KGD,-39186436.0,1839.210693359375
3763,2020-05-25,RU-KGD,-50683120.0,-398.78106689453125
3764,2020-05-26,RU-KGD,-77322928.0,828.0087890625
3765,2020-05-27,RU-KGD,-92489304.0,-50.69253921508789
3766,2020-05-28,RU-KGD,-100650056.0,1276.7178955078125
3767,2020-05-29,RU-KGD,-174155776.0,1303.5899658203125
3768,2020-05-30,RU-KGD,-263285184.0,2225.91455078125
3769,2020-05-31,RU-KGD,-315652032.0,4741.21337890625
3770,2020-06-01,RU-KGD,-580454976.0,6071.681640625
3771,2020-06-02,RU-KGD,-791921536.0,7731.47900390625
3772,2020-06-03,RU-KGD,-868601792.0,6140.10009765625
3773,2020-06-04,RU-KGD,-1892871168.0,13089.546875
3774,2020-06-05,RU-KGD,-1739064064.0,-2456.60791015625
3775,2020-06-06,RU-KGD,-2556792320.0,11219.0966796875
3776,2020-06-07,RU-KGD,-3527273984.0,13332.38671875
3777,2020-06-08,RU-KGD,-3634712320.0,5620.853515625
3778,2020-06-09,RU-KGD,-6896838144.0,33473.25390625
3779,2020-06-10,RU-KGD,-11072484352.0,27696.67578125
3780,2020-06-11,RU-KGD,-12275605504.0,49454.6796875
3781,2020-06-12,RU-KGD,-23363100672.0,35437.67578125
3782,2020-06-13,RU-KGD,-23943983104.0,107616.6171875
3783,2020-06-14,RU-KGD,-34017673216.0,39430.02734375
3784,2020-06-15,RU-KGD,-48900751360.0,-39533.171875
3785,2020-06-16,RU-KGD,-86334799872.0,17434.330078125
3786,2020-06-17,RU-KGD,-85307703296.0,71853.6015625
3787,2020-06-18,RU-KGD,-155460681728.0,25628.68359375
3788,2020-06-19,RU-KGD,-207248523264.0,21734.900390625
3789,2020-06-20,RU-KGD,-335642034176.0,162997.34375
3790,2020-06-21,RU-KGD,-506870300672.0,191294.015625
3791,2020-06-22,RU-KGD,-436646838272.0,152858.953125
3792,2020-06-23,RU-KGD,-1102097809408.0,285762.875
3793,2020-06-24,RU-KGD,-1338595082240.0,475554.625
3794,2020-06-25,RU-KGD,-2016034422784.0,-35246.65234375
3795,2020-06-26,RU-KGD,-2993067917312.0,-123145.1953125
3796,2020-06-27,RU-KGD,-3602081382400.0,-91661.2890625
3797,2020-06-28,RU-KGD,-4082619383808.0,217062.25
3798,2020-06-29,RU-KGD,-10149420859392.0,356137.4375
3799,2020-06-30,RU-KGD,-11727397715968.0,560858.9375
3800,2020-07-01,RU-KGD,-18158668742656.0,291304.5
3801,2020-07-02,RU-KGD,-20573180657664.0,538387.3125
3802,2020-07-03,RU-KGD,-36208616931328.0,1276752.25
3803,2020-07-04,RU-KGD,-49819246657536.0,1664240.25
3804,2020-07-05,RU-KGD,-76365088948224.0,1335786.0
3805,2020-07-06,RU-KGD,-71051383930880.0,2547743.25
3806,2020-07-07,RU-KGD,-142962801508352.0,2376381.25
3807,2020-07-08,RU-KGD,-223778114109440.0,221969.578125
3808,2020-07-09,RU-KGD,-297937888346112.0,1058697.5
3809,2020-07-10,RU-KGD,-429481160343552.0,3256869.5
3810,2020-07-11,RU-KGD,-555821012353024.0,2253929.5
3811,2020-07-12,RU-KGD,-1057102046953472.0,2722035.25
3812,2020-07-13,RU-KGD,-1091713846214656.0,9752479.0
3813,2020-07-14,RU-KGD,-1582227162923008.0,2430354.5
3814,2020-07-15,RU-KGD,-2493660696412160.0,6444512.0
3815,2020-07-16,RU-KGD,-3653272606867456.0,8154433.0
3816,2020-07-17,RU-KGD,-3478628767629312.0,5648070.5
3817,2020-07-18,RU-KGD,-6690392963547136.0,10845755.0
3818,2020-07-19,RU-KGD,-9603084091129856.0,13876170.0
3819,2020-07-20,RU-KGD,-7956298066821120.0,24229530.0
3820,2020-07-21,RU-KGD,-2.2287010500706304e+16,33222722.0
3821,2020-07-22,RU-KGD,-2.860286943114035e+16,28964848.0
3822,2020-07-23,RU-KGD,-2.603524134482739e+16,45410860.0
3823,2020-07-24,RU-KGD,-5.81808124025897e+16,44454632.0
3824,2020-07-25,RU-KGD,-7.327152359446938e+16,56629052.0
3825,2020-07-26,RU-KGD,-8.70776787875922e+16,57246664.0
3826,2020-07-27,RU-KGD,-1.3759352075504845e+17,-9115810.0
3827,2020-07-28,RU-KGD,-2.1622827309124813e+17,79374112.0
3828,2020-07-29,RU-KGD,-2.0190005603336192e+17,42365152.0
3829,2020-07-30,RU-KGD,-4.222913550252769e+17,103391792.0
3830,2020-07-31,RU-KGD,-4.988647120379576e+17,47104688.0
3831,2020-08-01,RU-KGD,-7.149262373189059e+17,187946928.0
3832,2020-08-02,RU-KGD,-1.0250085824389448e+18,94539312.0
3833,2020-08-03,RU-KGD,-1.7331076771830825e+18,293798528.0
3834,2020-08-04,RU-KGD,-1.5992325157746115e+18,176438224.0
3835,2020-08-05,RU-KGD,-2.7901888763652997e+18,95180856.0
3836,2020-08-06,RU-KGD,-4.2372148979952517e+18,54058096.0
3837,2020-08-07,RU-KGD,-6.003375269098815e+18,261882880.0
3838,2020-08-08,RU-KGD,-1.0189212737507164e+19,273673344.0
3839,2020-08-09,RU-KGD,-1.0880336059913208e+19,340118720.0
3840,2020-08-10,RU-KGD,-2.0377339157526086e+19,348616864.0
3841,2020-08-11,RU-KGD,-2.3593298518584852e+19,475054912.0
3842,2020-08-12,RU-KGD,-5.3518710889810756e+19,245365456.0
3843,2020-08-13,RU-KGD,-5.441282494942518e+19,656605056.0
3844,2020-08-14,RU-KGD,-5.395133792901503e+19,585515776.0
3845,2020-08-15,RU-KGD,-1.1336171590556582e+20,1575105792.0
3846,2020-08-16,RU-KGD,-1.4223654491645175e+20,958086144.0
3847,2020-08-17,RU-KGD,-1.4316890438852674e+20,2970383360.0
3848,2020-08-18,RU-KGD,-2.971151689759557e+20,2353600000.0
3849,2020-08-19,RU-KGD,-3.234379347417503e+20,2931603456.0
3850,2020-08-20,RU-KGD,-5.272290900268695e+20,3359598336.0
3851,2020-08-21,RU-KGD,-6.573528606978804e+20,5362760704.0
3852,2020-08-22,RU-KGD,-1.0292960059856666e+21,6233296384.0
3853,2020-08-23,RU-KGD,-1.8912655528909865e+21,-2620673280.0
3854,2020-08-24,RU-KGD,-2.075372987132869e+21,6918924288.0
3855,2020-08-25,RU-KGD,-2.1548542022065639e+21,2949795840.0
3856,2020-08-26,RU-KGD,-3.136023898149219e+21,3712801792.0
3857,2020-08-27,RU-KGD,-4.4703624991705483e+21,-1090737920.0
3858,2020-08-28,RU-KGD,-8.499843423969802e+21,7643759104.0
3859,2020-08-29,RU-KGD,-8.820455244392261e+21,5368309760.0
3860,2020-08-30,RU-KGD,-1.2831482669718363e+22,17739470848.0
3861,2020-08-31,RU-KGD,-2.0190357705442313e+22,12133445632.0
3862,2020-09-01,RU-KGD,-3.117463044119951e+22,22539679744.0
3863,2020-09-02,RU-KGD,-3.472241535705447e+22,8612444160.0
3864,2020-09-03,RU-KGD,-6.468798016889252e+22,25321349120.0
3865,2020-09-04,RU-KGD,-8.002316474205366e+22,12692627456.0
3866,2020-09-05,RU-KGD,-1.4187441307405843e+23,37044461568.0
3867,2020-09-06,RU-KGD,-1.3062342140576965e+23,77804478464.0
3868,2020-09-07,RU-KGD,-2.4943035215244012e+23,41949921280.0
3869,2020-09-08,RU-KGD,-3.751374910825848e+23,85894856704.0
3870,2020-09-09,RU-KGD,-5.1248874089249145e+23,28407246848.0
3871,2020-09-10,RU-KGD,-6.845820192358297e+23,82110513152.0
3872,2020-09-11,RU-KGD,-7.470616458166423e+23,53256466432.0
3873,2020-09-12,RU-KGD,-1.6063198478540998e+24,141001637888.0
3874,2020-09-13,RU-KGD,-1.8259120510353595e+24,55440302080.0
3875,2020-09-14,RU-KGD,-3.308797384417677e+24,69925339136.0
3876,2020-09-15,RU-KGD,-3.121644501265976e+24,220123381760.0
3877,2020-09-16,RU-KGD,-6.235013331971884e+24,54664876032.0
3878,2020-09-17,RU-KGD,-8.358672837949108e+24,109559627776.0
3879,2020-09-18,RU-KGD,-8.342133026044019e+24,105118023680.0
3880,2020-09-19,RU-KGD,-1.8757179718039991e+25,44905209856.0
3881,2020-09-20,RU-KGD,-1.8696334285634365e+25,191236784128.0
3882,2020-09-21,RU-KGD,-3.6449027684021127e+25,225775190016.0
3883,2020-09-22,RU-KGD,-3.924249192607926e+25,486497943552.0
3884,2020-09-23,RU-KGD,-5.720014363910449e+25,325617549312.0
3885,2020-09-24,RU-KGD,-9.671325391243109e+25,417328300032.0
3886,2020-09-25,RU-KGD,-1.565769967153148e+26,437899984896.0
3887,2020-09-26,RU-KGD,-1.662115282308285e+26,1083083653120.0
3888,2020-09-27,RU-KGD,-3.6272364138364414e+26,722967855104.0
3889,2020-09-28,RU-KGD,-4.114320108558572e+26,1739822202880.0
3890,2020-09-29,RU-KGD,-6.254136887085658e+26,758149808128.0
3891,2020-09-30,RU-KGD,-6.845778571891981e+26,1144700928000.0
3892,2020-10-01,RU-KGD,-1.343443166748934e+27,1067361435648.0
3893,2020-10-02,RU-KGD,-1.9264315576972566e+27,2179228368896.0
3894,2020-10-03,RU-KGD,-2.673962987321685e+27,2200911478784.0
3895,2020-10-04,RU-KGD,-3.79952280537888e+27,1588915077120.0
3896,2020-10-05,RU-KGD,-5.458925198823221e+27,2038272098304.0
3897,2020-10-06,RU-KGD,-7.633157034750958e+27,3256412536832.0
3898,2020-10-07,RU-KGD,-1.095278528429509e+28,4186896334848.0
3899,2020-10-08,RU-KGD,-1.3205030614519834e+28,2959986393088.0
3900,2020-10-09,RU-KGD,-2.180576099179149e+28,1980216115200.0
3901,2020-10-10,RU-KGD,-2.0726764002403294e+28,2501016027136.0
3902,2020-10-11,RU-KGD,-4.81411167442554e+28,5444737171456.0
3903,2020-10-12,RU-KGD,-6.8312384054912255e+28,5613652279296.0
3904,2020-10-13,RU-KGD,-7.717785265839682e+28,981953413120.0
3905,2020-10-14,RU-KGD,-1.4260451189242303e+29,9702949781504.0
3906,2020-10-15,RU-KGD,-1.9802877390274787e+29,2823688290304.0
3907,2020-10-16,RU-KGD,-2.107267073596042e+29,8108907167744.0
3908,2020-10-17,RU-KGD,-4.899562518143748e+29,14039762599936.0
3909,2020-10-18,RU-KGD,-5.623164311895447e+29,8142302216192.0
3910,2020-10-19,RU-KGD,-7.2258705164186e+29,29264279764992.0
3911,2020-10-20,RU-KGD,-1.0904045456483404e+30,8789487517696.0
3912,2020-10-21,RU-KGD,-1.460726178374425e+30,26144701153280.0
3913,2020-10-22,RU-KGD,-2.062822011426934e+30,29510799982592.0
3914,2020-10-23,RU-KGD,-3.1495107724529614e+30,36442696843264.0
3915,2020-10-24,RU-KGD,-3.3068799709382017e+30,25559333601280.0
3916,2020-10-25,RU-KGD,-5.68137650796153e+30,48193505067008.0
3917,2020-10-26,RU-KGD,-6.270587005165677e+30,73852684075008.0
3918,2020-10-27,RU-KGD,-1.0391421014414753e+31,113707279450112.0
3919,2020-10-28,RU-KGD,-1.3895213240703425e+31,68343444799488.0
3920,2020-10-29,RU-KGD,-1.7837724646930246e+31,155256189091840.0
3921,2020-10-30,RU-KGD,-2.36711350615036e+31,173639706083328.0
3922,2020-10-31,RU-KGD,-3.76750440315744e+31,67177759637504.0
3923,2020-11-01,RU-KGD,-5.200412986860514e+31,92899362471936.0
3924,2020-11-02,RU-KGD,-6.624887862260792e+31,139851223531520.0
3925,2020-11-03,RU-KGD,-1.0212125226107708e+32,-16706651029504.0
3926,2020-11-04,RU-KGD,-1.323726189157759e+32,-30271554453504.0
3927,2020-11-05,RU-KGD,-2.0457007506223694e+32,274305602551808.0
3928,2020-11-06,RU-KGD,-3.121752082692171e+32,105985280573440.0
3929,2020-11-07,RU-KGD,-3.819937885448733e+32,87643756953600.0
3930,2020-11-08,RU-KGD,-5.646077397275316e+32,190716814819328.0
3931,2020-11-09,RU-KGD,-6.668464222070228e+32,67774441324544.0
3932,2020-11-10,RU-KGD,-1.0864021742801553e+33,669911953178624.0
3933,2020-11-11,RU-KGD,-1.438681765433314e+33,144488336982016.0
3934,2020-11-12,RU-KGD,-1.5152085880393528e+33,358019481206784.0
3935,2020-11-13,RU-KGD,-3.7356146712177796e+33,242761114583040.0
3936,2020-11-14,RU-KGD,-3.924254759769174e+33,355512092721152.0
3937,2020-11-15,RU-KGD,-5.471878807737215e+33,-67552822689792.0
3938,2020-11-16,RU-KGD,-9.852240505065704e+33,1149690401783808.0
3939,2020-11-17,RU-KGD,-9.937052396127165e+33,2199001243844608.0
3940,2020-11-18,RU-KGD,-1.3222687623495082e+34,1409378351579136.0
3941,2020-11-19,RU-KGD,-2.0389529793191074e+34,1081700129964032.0
3942,2020-11-20,RU-KGD,-3.184608673877892e+34,2021713986453504.0
3943,2020-11-21,RU-KGD,-4.952063204863138e+34,1784514619637760.0
3944,2020-11-22,RU-KGD,-4.373163323588053e+34,3962335500697600.0
3945,2020-11-23,RU-KGD,-9.2440280605704e+34,1763015087095808.0
3946,2020-11-24,RU-KGD,-1.21218098294793e+35,1981326664138752.0
3947,2020-11-25,RU-KGD,-1.8310006671522494e+35,-27290356416512.0
3948,2020-11-26,RU-KGD,-2.5763184124717186e+35,5011818275667968.0
3949,2020-11-27,RU-KGD,-2.6265502559282e+35,8530973280960512.0
3950,2020-11-28,RU-KGD,-5.420961615916184e+35,3896945160486912.0
3951,2020-11-29,RU-KGD,-7.304823115027545e+35,4438447926280192.0
3952,2020-11-30,RU-KGD,-1.1409086748288606e+36,7017302788669440.0
3953,2020-12-01,RU-KGD,-1.1600425929887055e+36,5603595512709120.0
3954,2020-12-02,RU-KGD,-2.125057458044948e+36,1.6520663644766208e+16
3955,2020-12-03,RU-KGD,-3.513762035429322e+36,1.9711907023814656e+16
3956,2020-12-04,RU-KGD,-4.758194347263771e+36,1.0157551484141568e+16
3957,2020-12-05,RU-KGD,-6.73556702434298e+36,1.5170649123192832e+16
3958,2020-12-06,RU-KGD,-8.192687655359622e+36,3.059837780885504e+16
3959,2020-12-07,RU-KGD,-1.3888354623088477e+37,1.199488802750464e+16
3960,2020-12-08,RU-KGD,-1.713079696377385e+37,3.103445657583616e+16
3961,2020-12-09,RU-KGD,-3.3923863919333695e+37,2.770899439504589e+16
3962,2020-12-10,RU-KGD,,1.7454522678902784e+16
3963,2020-12-11,RU-KGD,,4.038902634302669e+16
3964,2020-12-12,RU-KGD,,3.760030837270118e+16
3965,2020-12-13,RU-KGD,,4.0617505718272e+16
3966,2020-12-14,RU-KGD,,1.0680361317459558e+17
3967,2020-12-15,RU-KGD,,7.716656071573504e+16
3968,2020-12-16,RU-KGD,,1.3023065831951565e+17
3969,2020-12-17,RU-KGD,,1.848115837534208e+17
3970,2020-12-18,RU-KGD,,1.500432909163561e+17
3971,2020-12-19,RU-KGD,,1.4357331782192333e+17
3972,2020-12-20,RU-KGD,,2.8177641469535846e+17
3973,2020-12-21,RU-KGD,,2.761726248353792e+16
3974,2020-12-22,RU-KGD,,-8584933639454720.0
3975,2020-12-23,RU-KGD,,1.472755968109445e+17
3976,2020-12-24,RU-KGD,,3.395602175009751e+17
3977,2020-12-25,RU-KGD,,3.928078476472484e+17
3978,2020-12-26,RU-KGD,,1.9235433659917926e+17
3979,2020-12-27,RU-KGD,,2.003310185807872e+17
3980,2020-12-28,RU-KGD,,6.174099325761618e+17
3981,2020-12-29,RU-KGD,,8.129391090005443e+17
3982,2020-12-30,RU-KGD,,-3.306996999693271e+17
3983,2020-12-31,RU-KGD,,5.0173285683848806e+17
3984,2020-04-27,RU-KLU,260.32177734375,14.3054780960083
3985,2020-04-28,RU-KLU,185.46209716796875,17.845165252685547
3986,2020-04-29,RU-KLU,978.82275390625,39.96725082397461
3987,2020-04-30,RU-KLU,-513.612060546875,35.74838638305664
3988,2020-05-01,RU-KLU,-1796.822021484375,28.884580612182617
3989,2020-05-02,RU-KLU,-1756.27978515625,40.328914642333984
3990,2020-05-03,RU-KLU,150.9541015625,46.40868377685547
3991,2020-05-04,RU-KLU,-1171.24951171875,51.885284423828125
3992,2020-05-05,RU-KLU,-8482.21875,47.70997619628906
3993,2020-05-06,RU-KLU,-27986.40625,62.80430221557617
3994,2020-05-07,RU-KLU,-13377.42578125,163.40017700195312
3995,2020-05-08,RU-KLU,-49151.125,107.02547454833984
3996,2020-05-09,RU-KLU,22520.09765625,174.56552124023438
3997,2020-05-10,RU-KLU,-91409.171875,171.7627410888672
3998,2020-05-11,RU-KLU,-143939.109375,198.6154022216797
3999,2020-05-12,RU-KLU,-183126.28125,201.49386596679688
4000,2020-05-13,RU-KLU,-117181.5078125,275.92828369140625
4001,2020-05-14,RU-KLU,27277.416015625,75.3831558227539
4002,2020-05-15,RU-KLU,-115342.8828125,380.0895690917969
4003,2020-05-16,RU-KLU,411536.4375,153.4532928466797
4004,2020-05-17,RU-KLU,-810580.0625,444.43524169921875
4005,2020-05-18,RU-KLU,-1657344.75,595.38232421875
4006,2020-05-19,RU-KLU,-1122597.25,702.9066162109375
4007,2020-05-20,RU-KLU,-1467679.625,895.7902221679688
4008,2020-05-21,RU-KLU,-691956.25,374.0816345214844
4009,2020-05-22,RU-KLU,-1540934.5,723.9923706054688
4010,2020-05-23,RU-KLU,-3236955.5,133.68472290039062
4011,2020-05-24,RU-KLU,-7754116.0,1138.7152099609375
4012,2020-05-25,RU-KLU,-2202143.0,1948.66064453125
4013,2020-05-26,RU-KLU,-7105524.0,1414.8931884765625
4014,2020-05-27,RU-KLU,-8555634.0,1589.1436767578125
4015,2020-05-28,RU-KLU,-23138276.0,1554.546875
4016,2020-05-29,RU-KLU,-8409328.0,3030.9208984375
