,date,region,prediction_confirmed,prediction_deaths
904,2020-10-01,RU-AST,15974930.0,71363880.0
905,2020-10-02,RU-AST,17142170.0,79170368.0
906,2020-10-03,RU-AST,18394556.0,89339296.0
907,2020-10-04,RU-AST,19738666.0,96867136.0
908,2020-10-05,RU-AST,21180890.0,107200912.0
909,2020-10-06,RU-AST,22728324.0,120820064.0
910,2020-10-07,RU-AST,24389178.0,134036512.0
911,2020-10-08,RU-AST,26171084.0,151252768.0
912,2020-10-09,RU-AST,28083290.0,163997616.0
913,2020-10-10,RU-AST,30135264.0,181492704.0
914,2020-10-11,RU-AST,32337034.0,204549568.0
915,2020-10-12,RU-AST,34700048.0,226925152.0
916,2020-10-13,RU-AST,37235272.0,256072192.0
917,2020-10-14,RU-AST,39955848.0,277650464.0
918,2020-10-15,RU-AST,42875468.0,307270176.0
919,2020-10-16,RU-AST,46008020.0,346305792.0
920,2020-10-17,RU-AST,49369808.0,384188672.0
921,2020-10-18,RU-AST,52977160.0,433534464.0
922,2020-10-19,RU-AST,56847564.0,470065856.0
923,2020-10-20,RU-AST,61001416.0,520212224.0
924,2020-10-21,RU-AST,65458200.0,586301504.0
925,2020-10-22,RU-AST,70241080.0,650435328.0
926,2020-10-23,RU-AST,75373544.0,733979648.0
927,2020-10-24,RU-AST,80880440.0,795829120.0
928,2020-10-25,RU-AST,86789656.0,880727040.0
929,2020-10-26,RU-AST,93131424.0,992614656.0
930,2020-10-27,RU-AST,99936352.0,1101196416.0
931,2020-10-28,RU-AST,107237464.0,1242637440.0
932,2020-10-29,RU-AST,115073312.0,1347347200.0
933,2020-10-30,RU-AST,123480984.0,1491081984.0
934,2020-10-31,RU-AST,132503648.0,1680509184.0
935,2020-11-01,RU-AST,142184992.0,1864338176.0
936,2020-11-02,RU-AST,152574240.0,2103805184.0
937,2020-11-03,RU-AST,163720912.0,2281071872.0
938,2020-11-04,RU-AST,175683696.0,2524420352.0
939,2020-11-05,RU-AST,188519568.0,2845124608.0
940,2020-11-06,RU-AST,202296256.0,3156353536.0
941,2020-11-07,RU-AST,217074992.0,3561768448.0
942,2020-11-08,RU-AST,232935632.0,3861892608.0
943,2020-11-09,RU-AST,249955232.0,4273875456.0
944,2020-11-10,RU-AST,268219504.0,4816842752.0
945,2020-11-11,RU-AST,287815616.0,5343756288.0
946,2020-11-12,RU-AST,308846432.0,6030119936.0
947,2020-11-13,RU-AST,331411744.0,6538229760.0
948,2020-11-14,RU-AST,355626464.0,7235736576.0
949,2020-11-15,RU-AST,381609984.0,8154982400.0
950,2020-11-16,RU-AST,409494304.0,9047062528.0
951,2020-11-17,RU-AST,439413632.0,10209085440.0
952,2020-11-18,RU-AST,471519680.0,11069327360.0
953,2020-11-19,RU-AST,505972224.0,12250206208.0
954,2020-11-20,RU-AST,542941952.0,13806485504.0
955,2020-11-21,RU-AST,582612032.0,15316770816.0
956,2020-11-22,RU-AST,625178624.0,17284126720.0
957,2020-11-23,RU-AST,670857280.0,18740514816.0
958,2020-11-24,RU-AST,719875904.0,20739778560.0
959,2020-11-25,RU-AST,772470464.0,23374565376.0
960,2020-11-26,RU-AST,828915200.0,25931497472.0
961,2020-11-27,RU-AST,889481792.0,29262163968.0
962,2020-11-28,RU-AST,954471936.0,31727976448.0
963,2020-11-29,RU-AST,1024211328.0,35112738816.0
964,2020-11-30,RU-AST,1099045120.0,39573417984.0
965,2020-12-01,RU-AST,1179350016.0,43902386176.0
966,2020-12-02,RU-AST,1265521280.0,49541316608.0
967,2020-12-03,RU-AST,1357986816.0,53715886080.0
968,2020-12-04,RU-AST,1457206272.0,59446353920.0
969,2020-12-05,RU-AST,1563675776.0,66998468608.0
970,2020-12-06,RU-AST,1677929472.0,74327359488.0
971,2020-12-07,RU-AST,1800537600.0,83874127872.0
972,2020-12-08,RU-AST,1932082048.0,90941685760.0
973,2020-12-09,RU-AST,2073244160.0,100643307520.0
974,2020-12-10,RU-AST,2224742144.0,113429217280.0
975,2020-12-11,RU-AST,2387287552.0,125837180928.0
976,2020-12-12,RU-AST,2561711360.0,142000111616.0
977,2020-12-13,RU-AST,2748884224.0,153965789184.0
978,2020-12-14,RU-AST,2949731328.0,170390552576.0
979,2020-12-15,RU-AST,3165262336.0,192037584896.0
980,2020-12-16,RU-AST,3396528128.0,213044199424.0
981,2020-12-17,RU-AST,3644710912.0,240408264704.0
982,2020-12-18,RU-AST,3911026432.0,260666097664.0
983,2020-12-19,RU-AST,4196769024.0,288473645056.0
984,2020-12-20,RU-AST,4503411712.0,325121540096.0
985,2020-12-21,RU-AST,4832441344.0,360686747648.0
986,2020-12-22,RU-AST,5185517568.0,407014211584.0
987,2020-12-23,RU-AST,5564411392.0,441310314496.0
988,2020-12-24,RU-AST,5970982912.0,488389607424.0
989,2020-12-25,RU-AST,6407282688.0,550436208640.0
990,2020-12-26,RU-AST,6875417088.0,610647212032.0
991,2020-12-27,RU-AST,7377779712.0,689080107008.0
992,2020-12-28,RU-AST,7916855296.0,747143692288.0
993,2020-12-29,RU-AST,8495253504.0,826850934784.0
994,2020-12-30,RU-AST,9115962368.0,931895312384.0
995,2020-12-31,RU-AST,9782023168.0,1033833021440.0
996,2020-04-27,RU-BEL,260.8628845214844,3.1426198482513428
997,2020-04-28,RU-BEL,283.2533874511719,3.4629404544830322
998,2020-04-29,RU-BEL,299.30877685546875,3.427327871322632
999,2020-04-30,RU-BEL,320.7851257324219,4.0667033195495605
1000,2020-05-01,RU-BEL,342.4287109375,4.346022605895996
1001,2020-05-02,RU-BEL,369.4308166503906,4.740403175354004
1002,2020-05-03,RU-BEL,396.94708251953125,5.24545955657959
1003,2020-05-04,RU-BEL,425.125732421875,5.907691955566406
1004,2020-05-05,RU-BEL,455.2562561035156,6.758742332458496
1005,2020-05-06,RU-BEL,488.3622741699219,7.501625061035156
1006,2020-05-07,RU-BEL,524.1433715820312,8.311760902404785
1007,2020-05-08,RU-BEL,562.96533203125,9.280954360961914
1008,2020-05-09,RU-BEL,604.2443237304688,10.280353546142578
1009,2020-05-10,RU-BEL,648.3349609375,11.469257354736328
1010,2020-05-11,RU-BEL,695.54931640625,12.850692749023438
1011,2020-05-12,RU-BEL,746.2879638671875,14.401556015014648
1012,2020-05-13,RU-BEL,800.7842407226562,16.171518325805664
1013,2020-05-14,RU-BEL,859.3311767578125,18.1381893157959
1014,2020-05-15,RU-BEL,922.1492309570312,20.335966110229492
1015,2020-05-16,RU-BEL,989.5188598632812,22.782747268676758
1016,2020-05-17,RU-BEL,1061.8072509765625,25.480852127075195
1017,2020-05-18,RU-BEL,1139.3917236328125,28.475046157836914
1018,2020-05-19,RU-BEL,1222.6531982421875,31.787633895874023
1019,2020-05-20,RU-BEL,1312.0057373046875,35.44422912597656
1020,2020-05-21,RU-BEL,1407.8798828125,39.49613952636719
1021,2020-05-22,RU-BEL,1510.7469482421875,43.980167388916016
1022,2020-05-23,RU-BEL,1621.1295166015625,48.94099807739258
1023,2020-05-24,RU-BEL,1739.5823974609375,54.44045639038086
1024,2020-05-25,RU-BEL,1866.6943359375,60.53481674194336
1025,2020-05-26,RU-BEL,2003.0963134765625,67.29142761230469
1026,2020-05-27,RU-BEL,2149.452880859375,74.79072570800781
1027,2020-05-28,RU-BEL,2306.510009765625,83.11451721191406
1028,2020-05-29,RU-BEL,2475.037353515625,92.35702514648438
1029,2020-05-30,RU-BEL,2655.87841796875,102.625
1030,2020-05-31,RU-BEL,2849.930419921875,114.03102111816406
1031,2020-06-01,RU-BEL,3058.176513671875,126.7032470703125
1032,2020-06-02,RU-BEL,3281.636474609375,140.78416442871094
1033,2020-06-03,RU-BEL,3521.403076171875,156.4300079345703
1034,2020-06-04,RU-BEL,3778.71044921875,173.81553649902344
1035,2020-06-05,RU-BEL,4054.8173828125,193.1348114013672
1036,2020-06-06,RU-BEL,4351.07666015625,214.6011199951172
1037,2020-06-07,RU-BEL,4668.99365234375,238.45423889160156
1038,2020-06-08,RU-BEL,5010.15283203125,264.95916748046875
1039,2020-06-09,RU-BEL,5376.2353515625,294.4124755859375
1040,2020-06-10,RU-BEL,5769.0498046875,327.1402282714844
1041,2020-06-11,RU-BEL,6190.55322265625,363.50604248046875
1042,2020-06-12,RU-BEL,6642.8779296875,403.90948486328125
1043,2020-06-13,RU-BEL,7128.2255859375,448.8055419921875
1044,2020-06-14,RU-BEL,7649.08740234375,498.71044921875
1045,2020-06-15,RU-BEL,8207.9794921875,554.1842041015625
1046,2020-06-16,RU-BEL,8807.671875,615.7559814453125
1047,2020-06-17,RU-BEL,9451.2666015625,684.0131225585938
1048,2020-06-18,RU-BEL,10141.8271484375,760.0571899414062
1049,2020-06-19,RU-BEL,10882.82421875,845.4694213867188
1050,2020-06-20,RU-BEL,11677.9765625,940.4384155273438
1051,2020-06-21,RU-BEL,12531.2568359375,1040.81103515625
1052,2020-06-22,RU-BEL,13446.8515625,1150.1448974609375
1053,2020-06-23,RU-BEL,14429.3798828125,1280.5858154296875
1054,2020-06-24,RU-BEL,15483.703125,1442.7889404296875
1055,2020-06-25,RU-BEL,16614.998046875,1600.9786376953125
1056,2020-06-26,RU-BEL,17828.9609375,1742.0118408203125
1057,2020-06-27,RU-BEL,19131.650390625,1950.9268798828125
1058,2020-06-28,RU-BEL,20529.533203125,2171.76416015625
1059,2020-06-29,RU-BEL,22029.57421875,2446.33203125
1060,2020-06-30,RU-BEL,23639.22265625,2709.138671875
1061,2020-07-01,RU-BEL,25366.369140625,2946.06689453125
1062,2020-07-02,RU-BEL,27219.857421875,3303.42822265625
1063,2020-07-03,RU-BEL,29208.7109375,3677.75439453125
1064,2020-07-04,RU-BEL,31342.90625,4141.8408203125
1065,2020-07-05,RU-BEL,33632.9609375,4586.79052734375
1066,2020-07-06,RU-BEL,36090.3671875,4988.18505859375
1067,2020-07-07,RU-BEL,38727.21875,5592.73046875
1068,2020-07-08,RU-BEL,41557.0078125,6226.5869140625
1069,2020-07-09,RU-BEL,44593.5,7012.220703125
1070,2020-07-10,RU-BEL,47851.80078125,7765.3466796875
1071,2020-07-11,RU-BEL,51347.85546875,8445.0791015625
1072,2020-07-12,RU-BEL,55099.58984375,9468.55859375
1073,2020-07-13,RU-BEL,59125.4765625,10541.6689453125
1074,2020-07-14,RU-BEL,63445.70703125,11871.8486328125
1075,2020-07-15,RU-BEL,68081.1875,13146.8330078125
1076,2020-07-16,RU-BEL,73055.59375,14297.5615234375
1077,2020-07-17,RU-BEL,78393.4921875,16030.4208984375
1078,2020-07-18,RU-BEL,84121.8125,17847.080078125
1079,2020-07-19,RU-BEL,90267.859375,20099.189453125
1080,2020-07-20,RU-BEL,96863.453125,22257.802734375
1081,2020-07-21,RU-BEL,103940.390625,24205.994140625
1082,2020-07-22,RU-BEL,111535.3125,27139.751953125
1083,2020-07-23,RU-BEL,119684.578125,30215.443359375
1084,2020-07-24,RU-BEL,128429.5078125,34028.203125
1085,2020-07-25,RU-BEL,137813.5625,37682.734375
1086,2020-07-26,RU-BEL,147882.859375,40981.078125
1087,2020-07-27,RU-BEL,158687.921875,45947.921875
1088,2020-07-28,RU-BEL,170282.3125,51155.1640625
1089,2020-07-29,RU-BEL,182724.265625,57610.125
1090,2020-07-30,RU-BEL,196075.125,63797.515625
1091,2020-07-31,RU-BEL,210400.9375,69381.6640625
1092,2020-08-01,RU-BEL,225774.890625,77790.5
1093,2020-08-02,RU-BEL,242270.546875,86606.421875
1094,2020-08-03,RU-BEL,259972.71875,97534.828125
1095,2020-08-04,RU-BEL,278967.5625,108009.9375
1096,2020-08-05,RU-BEL,299350.125,117463.8125
1097,2020-08-06,RU-BEL,321222.9375,131700.203125
1098,2020-08-07,RU-BEL,344693.4375,146625.796875
1099,2020-08-08,RU-BEL,369877.96875,165128.0
1100,2020-08-09,RU-BEL,396902.90625,182862.546875
1101,2020-08-10,RU-BEL,425904.21875,198868.484375
1102,2020-08-11,RU-BEL,457024.1875,222970.359375
1103,2020-08-12,RU-BEL,490414.9375,248238.984375
1104,2020-08-13,RU-BEL,526248.4375,279563.59375
1105,2020-08-14,RU-BEL,564697.5,309589.03125
1106,2020-08-15,RU-BEL,605959.0,336686.5
1107,2020-08-16,RU-BEL,650233.3125,377491.4375
1108,2020-08-17,RU-BEL,697743.375,420273.4375
1109,2020-08-18,RU-BEL,748723.375,473306.0
1110,2020-08-19,RU-BEL,803430.5,524138.3125
1111,2020-08-20,RU-BEL,862132.375,570015.125
1112,2020-08-21,RU-BEL,925122.4375,639099.25
1113,2020-08-22,RU-BEL,992720.9375,711528.75
1114,2020-08-23,RU-BEL,1065252.75,801311.25
1115,2020-08-24,RU-BEL,1143086.75,887373.875
1116,2020-08-25,RU-BEL,1226607.75,965042.625
1117,2020-08-26,RU-BEL,1316231.75,1082000.875
1118,2020-08-27,RU-BEL,1412400.75,1204623.5
1119,2020-08-28,RU-BEL,1515608.75,1356632.25
1120,2020-08-29,RU-BEL,1626339.625,1502329.25
1121,2020-08-30,RU-BEL,1745167.5,1633828.0
1122,2020-08-31,RU-BEL,1872692.75,1831839.25
1123,2020-09-01,RU-BEL,2009513.75,2039451.25
1124,2020-09-02,RU-BEL,2156335.75,2296793.5
1125,2020-09-03,RU-BEL,2313887.0,2543472.75
1126,2020-09-04,RU-BEL,2482951.5,2766100.0
1127,2020-09-05,RU-BEL,2664379.25,3101340.0
1128,2020-09-06,RU-BEL,2859054.5,3452814.0
1129,2020-09-07,RU-BEL,3067947.0,3888500.0
1130,2020-09-08,RU-BEL,3292114.25,4306121.5
1131,2020-09-09,RU-BEL,3532631.0,4683038.5
1132,2020-09-10,RU-BEL,3790747.25,5250605.0
1133,2020-09-11,RU-BEL,4067741.0,5845656.0
1134,2020-09-12,RU-BEL,4364941.0,6583293.0
1135,2020-09-13,RU-BEL,4683860.0,7290326.0
1136,2020-09-14,RU-BEL,5026094.0,7928446.0
1137,2020-09-15,RU-BEL,5393345.0,8889358.0
1138,2020-09-16,RU-BEL,5787417.0,9896765.0
1139,2020-09-17,RU-BEL,6210255.5,11145616.0
1140,2020-09-18,RU-BEL,6664019.0,12342624.0
1141,2020-09-19,RU-BEL,7150914.5,13422966.0
1142,2020-09-20,RU-BEL,7673398.5,15049822.0
1143,2020-09-21,RU-BEL,8234081.0,16755336.0
1144,2020-09-22,RU-BEL,8835690.0,18869648.0
1145,2020-09-23,RU-BEL,9481296.0,20896218.0
1146,2020-09-24,RU-BEL,10174060.0,22725312.0
1147,2020-09-25,RU-BEL,10917457.0,25479504.0
1148,2020-09-26,RU-BEL,11715107.0,28367148.0
1149,2020-09-27,RU-BEL,12571098.0,31946544.0
1150,2020-09-28,RU-BEL,13489600.0,35377612.0
1151,2020-09-29,RU-BEL,14475269.0,38474184.0
1152,2020-09-30,RU-BEL,15532809.0,43137280.0
1153,2020-10-01,RU-BEL,16667786.0,48025936.0
1154,2020-10-02,RU-BEL,17885672.0,54085952.0
1155,2020-10-03,RU-BEL,19192464.0,59894864.0
1156,2020-10-04,RU-BEL,20594778.0,65137392.0
1157,2020-10-05,RU-BEL,22099516.0,73031712.0
1158,2020-10-06,RU-BEL,23714196.0,81308528.0
1159,2020-10-07,RU-BEL,25446966.0,91568400.0
1160,2020-10-08,RU-BEL,27306282.0,101402720.0
1161,2020-10-09,RU-BEL,29301344.0,110278304.0
1162,2020-10-10,RU-BEL,31442272.0,123643728.0
1163,2020-10-11,RU-BEL,33739640.0,137656080.0
1164,2020-10-12,RU-BEL,36204944.0,155026352.0
1165,2020-10-13,RU-BEL,38850168.0,171675920.0
1166,2020-10-14,RU-BEL,41688872.0,186703136.0
1167,2020-10-15,RU-BEL,44734812.0,209330240.0
1168,2020-10-16,RU-BEL,48003440.0,233054048.0
1169,2020-10-17,RU-BEL,51510708.0,262461856.0
1170,2020-10-18,RU-BEL,55274464.0,290650784.0
1171,2020-10-19,RU-BEL,59313092.0,316090016.0
1172,2020-10-20,RU-BEL,63646816.0,354399552.0
1173,2020-10-21,RU-BEL,68297344.0,394563200.0
1174,2020-10-22,RU-BEL,73287808.0,444351424.0
1175,2020-10-23,RU-BEL,78642088.0,492073856.0
1176,2020-10-24,RU-BEL,84388176.0,535146176.0
1177,2020-10-25,RU-BEL,90553968.0,600005056.0
1178,2020-10-26,RU-BEL,97170648.0,668001728.0
1179,2020-10-27,RU-BEL,104270080.0,752293248.0
1180,2020-10-28,RU-BEL,111889240.0,833089792.0
1181,2020-10-29,RU-BEL,120064360.0,906008192.0
1182,2020-10-30,RU-BEL,128836496.0,1015815936.0
1183,2020-10-31,RU-BEL,138250144.0,1130931840.0
1184,2020-11-01,RU-BEL,148351920.0,1273643520.0
1185,2020-11-02,RU-BEL,159191264.0,1410432512.0
1186,2020-11-03,RU-BEL,170822736.0,1533884160.0
1187,2020-11-04,RU-BEL,183303664.0,1719786496.0
1188,2020-11-05,RU-BEL,196696368.0,1914690560.0
1189,2020-11-06,RU-BEL,211069008.0,2156297728.0
1190,2020-11-07,RU-BEL,226490160.0,2387877632.0
1191,2020-11-08,RU-BEL,243038368.0,2596885760.0
1192,2020-11-09,RU-BEL,260796288.0,2911622656.0
1193,2020-11-10,RU-BEL,279852416.0,3241591296.0
1194,2020-11-11,RU-BEL,300299136.0,3650640384.0
1195,2020-11-12,RU-BEL,322241856.0,4042704384.0
1196,2020-11-13,RU-BEL,345787072.0,4396555776.0
1197,2020-11-14,RU-BEL,371051328.0,4929412096.0
1198,2020-11-15,RU-BEL,398163264.0,5488082944.0
1199,2020-11-16,RU-BEL,427253760.0,6180584448.0
1200,2020-11-17,RU-BEL,458471680.0,6844369920.0
1201,2020-11-18,RU-BEL,491972512.0,7443451904.0
1202,2020-11-19,RU-BEL,527916960.0,8345576448.0
1203,2020-11-20,RU-BEL,566489408.0,9291372544.0
1204,2020-11-21,RU-BEL,607879680.0,10463811584.0
1205,2020-11-22,RU-BEL,652296192.0,11587598336.0
1206,2020-11-23,RU-BEL,699957376.0,12601851904.0
1207,2020-11-24,RU-BEL,751099136.0,14129188864.0
1208,2020-11-25,RU-BEL,805978368.0,15730411520.0
1209,2020-11-26,RU-BEL,864868352.0,17715335168.0
1210,2020-11-27,RU-BEL,928059520.0,19617980416.0
1211,2020-11-28,RU-BEL,995870720.0,21335183360.0
1212,2020-11-29,RU-BEL,1068634368.0,23920889856.0
1213,2020-11-30,RU-BEL,1146712576.0,26631761920.0
1214,2020-12-01,RU-BEL,1230499456.0,29992419328.0
1215,2020-12-02,RU-BEL,1320404992.0,33213501440.0
1216,2020-12-03,RU-BEL,1416878080.0,36120621056.0
1217,2020-12-04,RU-BEL,1520412032.0,40498466816.0
1218,2020-12-05,RU-BEL,1631499520.0,45087956992.0
1219,2020-12-06,RU-BEL,1750704256.0,50777456640.0
1220,2020-12-07,RU-BEL,1878614912.0,56230846464.0
1221,2020-12-08,RU-BEL,2015883904.0,61152796672.0
1222,2020-12-09,RU-BEL,2163170304.0,68564279296.0
1223,2020-12-10,RU-BEL,2321225472.0,76334530560.0
1224,2020-12-11,RU-BEL,2490830848.0,85966979072.0
1225,2020-12-12,RU-BEL,2672825856.0,95199723520.0
1226,2020-12-13,RU-BEL,2868110848.0,103532544000.0
1227,2020-12-14,RU-BEL,3077667072.0,116080508928.0
1228,2020-12-15,RU-BEL,3302555904.0,129235582976.0
1229,2020-12-16,RU-BEL,3543856128.0,145543380992.0
1230,2020-12-17,RU-BEL,3802788352.0,161174339584.0
1231,2020-12-18,RU-BEL,4080636928.0,175282192384.0
1232,2020-12-19,RU-BEL,4378797056.0,196525326336.0
1233,2020-12-20,RU-BEL,4698725376.0,218797309952.0
1234,2020-12-21,RU-BEL,5042074112.0,246406676480.0
1235,2020-12-22,RU-BEL,5410442240.0,272869949440.0
1236,2020-12-23,RU-BEL,5805723648.0,296754741248.0
1237,2020-12-24,RU-BEL,6229968896.0,332720701440.0
1238,2020-12-25,RU-BEL,6685166592.0,370427625472.0
1239,2020-12-26,RU-BEL,7173593088.0,417170915328.0
1240,2020-12-27,RU-BEL,7697763840.0,461972504576.0
1241,2020-12-28,RU-BEL,8260225024.0,502408347648.0
1242,2020-12-29,RU-BEL,8863739904.0,563300663296.0
1243,2020-12-30,RU-BEL,9511366656.0,627138691072.0
1244,2020-12-31,RU-BEL,10206312448.0,706275901440.0
1245,2020-04-27,RU-BRY,615.49560546875,2.5367965698242188
1246,2020-04-28,RU-BRY,654.63525390625,2.093564987182617
1247,2020-04-29,RU-BRY,693.6581420898438,2.397958755493164
1248,2020-04-30,RU-BRY,732.6051025390625,3.216482162475586
1249,2020-05-01,RU-BRY,785.7681884765625,4.056035995483398
1250,2020-05-02,RU-BRY,848.5462646484375,4.627962112426758
1251,2020-05-03,RU-BRY,916.2137451171875,5.385950088500977
1252,2020-05-04,RU-BRY,987.266357421875,6.163454055786133
1253,2020-05-05,RU-BRY,1062.954345703125,6.9317779541015625
1254,2020-05-06,RU-BRY,1142.343994140625,8.05820083618164
1255,2020-05-07,RU-BRY,1225.132568359375,9.372806549072266
1256,2020-05-08,RU-BRY,1314.5093994140625,10.752037048339844
1257,2020-05-09,RU-BRY,1410.39599609375,12.35671615600586
1258,2020-05-10,RU-BRY,1512.786376953125,14.019210815429688
1259,2020-05-11,RU-BRY,1622.979248046875,15.743003845214844
1260,2020-05-12,RU-BRY,1741.4801025390625,17.591094970703125
1261,2020-05-13,RU-BRY,1868.62646484375,19.55609893798828
1262,2020-05-14,RU-BRY,2005.24609375,21.69953155517578
1263,2020-05-15,RU-BRY,2151.864990234375,24.040176391601562
1264,2020-05-16,RU-BRY,2309.134033203125,26.623817443847656
1265,2020-05-17,RU-BRY,2477.89208984375,29.50513458251953
1266,2020-05-18,RU-BRY,2658.97216796875,32.70616912841797
1267,2020-05-19,RU-BRY,2853.271728515625,36.27594757080078
1268,2020-05-20,RU-BRY,3061.767333984375,40.26160430908203
1269,2020-05-21,RU-BRY,3285.4951171875,44.696250915527344
1270,2020-05-22,RU-BRY,3525.5546875,49.63654327392578
1271,2020-05-23,RU-BRY,3783.16162109375,55.140113830566406
1272,2020-05-24,RU-BRY,4059.60302734375,61.260520935058594
1273,2020-05-25,RU-BRY,4356.24853515625,68.06941986083984
1274,2020-05-26,RU-BRY,4674.5439453125,75.64034271240234
1275,2020-05-27,RU-BRY,5016.11767578125,84.05089569091797
1276,2020-05-28,RU-BRY,5382.62451171875,93.3966293334961
1277,2020-05-29,RU-BRY,5775.92822265625,103.78060150146484
1278,2020-05-30,RU-BRY,6197.97314453125,115.31490325927734
1279,2020-05-31,RU-BRY,6650.84228515625,128.12796020507812
1280,2020-06-01,RU-BRY,7136.775390625,142.36276245117188
1281,2020-06-02,RU-BRY,7658.28759765625,158.17666625976562
1282,2020-06-03,RU-BRY,8217.8623046875,175.74551391601562
1283,2020-06-04,RU-BRY,8818.2958984375,195.26577758789062
1284,2020-06-05,RU-BRY,9462.6220703125,216.95535278320312
1285,2020-06-06,RU-BRY,10154.05859375,241.04806518554688
1286,2020-06-07,RU-BRY,10895.9658203125,267.8144226074219
1287,2020-06-08,RU-BRY,11692.1474609375,297.5546569824219
1288,2020-06-09,RU-BRY,12546.4287109375,330.6152038574219
1289,2020-06-10,RU-BRY,13463.1591796875,367.3446960449219
1290,2020-06-11,RU-BRY,14446.8232421875,408.1121520996094
1291,2020-06-12,RU-BRY,15502.4365234375,453.3572692871094
1292,2020-06-13,RU-BRY,16635.177734375,503.7384948730469
1293,2020-06-14,RU-BRY,17850.654296875,560.0267944335938
1294,2020-06-15,RU-BRY,19154.892578125,622.4354858398438
1295,2020-06-16,RU-BRY,20554.486328125,690.1879272460938
1296,2020-06-17,RU-BRY,22056.32421875,764.2623901367188
1297,2020-06-18,RU-BRY,23667.958984375,854.4931030273438
1298,2020-06-19,RU-BRY,25397.240234375,966.0709838867188
1299,2020-06-20,RU-BRY,27252.919921875,1064.007080078125
1300,2020-06-21,RU-BRY,29244.259765625,1082.601806640625
1301,2020-06-22,RU-BRY,31380.95703125,1212.076904296875
1302,2020-06-23,RU-BRY,33673.734375,1528.027587890625
1303,2020-06-24,RU-BRY,36134.30078125,1714.745849609375
1304,2020-06-25,RU-BRY,38774.5,1867.309814453125
1305,2020-06-26,RU-BRY,41607.53515625,1809.738525390625
1306,2020-06-27,RU-BRY,44647.609375,2031.379638671875
1307,2020-06-28,RU-BRY,47909.890625,2562.349365234375
1308,2020-06-29,RU-BRY,51410.54296875,2892.066162109375
1309,2020-06-30,RU-BRY,55166.82421875,3157.017333984375
1310,2020-07-01,RU-BRY,59197.5703125,3064.822998046875
1311,2020-07-02,RU-BRY,63522.9140625,3439.688232421875
1312,2020-07-03,RU-BRY,68164.296875,4338.14892578125
1313,2020-07-04,RU-BRY,73144.6796875,4896.98486328125
1314,2020-07-05,RU-BRY,78489.3203125,5345.53564453125
1315,2020-07-06,RU-BRY,84224.1953125,5189.13720703125
1316,2020-07-07,RU-BRY,90377.65625,5823.84033203125
1317,2020-07-08,RU-BRY,96981.5,7344.51806640625
1318,2020-07-09,RU-BRY,104067.6796875,8290.6591796875
1319,2020-07-10,RU-BRY,111670.9921875,9050.1318359375
1320,2020-07-11,RU-BRY,119830.6484375,8785.1787109375
1321,2020-07-12,RU-BRY,128586.0546875,9859.8271484375
1322,2020-07-13,RU-BRY,137981.65625,12434.3779296875
1323,2020-07-14,RU-BRY,148063.21875,14036.1396484375
1324,2020-07-15,RU-BRY,158882.09375,15322.0810546875
1325,2020-07-16,RU-BRY,170490.34375,14873.5029296875
1326,2020-07-17,RU-BRY,182947.375,16692.830078125
1327,2020-07-18,RU-BRY,196314.46875,21051.634765625
1328,2020-07-19,RU-BRY,210658.21875,23763.345703125
1329,2020-07-20,RU-BRY,226050.40625,25940.470703125
1330,2020-07-21,RU-BRY,242566.578125,25181.033203125
1331,2020-07-22,RU-BRY,260290.59375,28261.166015625
1332,2020-07-23,RU-BRY,279308.5625,35640.72265625
1333,2020-07-24,RU-BRY,299715.78125,40231.80078125
1334,2020-07-25,RU-BRY,321615.90625,43917.64453125
1335,2020-07-26,RU-BRY,345113.90625,42631.73828125
1336,2020-07-27,RU-BRY,370329.40625,47846.51953125
1337,2020-07-28,RU-BRY,397387.09375,60340.16015625
1338,2020-07-29,RU-BRY,426423.9375,68112.9375
1339,2020-07-30,RU-BRY,457580.28125,74353.0
1340,2020-07-31,RU-BRY,491013.46875,72176.34375
1341,2020-08-01,RU-BRY,526890.375,81004.9375
1342,2020-08-02,RU-BRY,565387.625,102156.9375
1343,2020-08-03,RU-BRY,606697.75,115316.25
1344,2020-08-04,RU-BRY,651027.5625,125880.5
1345,2020-08-05,RU-BRY,698595.8125,122195.5
1346,2020-08-06,RU-BRY,749638.9375,137142.75
1347,2020-08-07,RU-BRY,804410.0,172953.0625
1348,2020-08-08,RU-BRY,863185.5625,195231.625
1349,2020-08-09,RU-BRY,926253.5,213117.9375
1350,2020-08-10,RU-BRY,993934.4375,206878.375
1351,2020-08-11,RU-BRY,1066553.75,232184.3125
1352,2020-08-12,RU-BRY,1144483.0,292811.625
1353,2020-08-13,RU-BRY,1228108.25,330530.5
1354,2020-08-14,RU-BRY,1317840.25,360811.5
1355,2020-08-15,RU-BRY,1414127.75,350249.25
1356,2020-08-16,RU-BRY,1517453.0,393090.75
1357,2020-08-17,RU-BRY,1628325.25,495733.75
1358,2020-08-18,RU-BRY,1747300.375,559592.0
1359,2020-08-19,RU-BRY,1874966.0,610859.75
1360,2020-08-20,RU-BRY,2011966.0,592973.5
1361,2020-08-21,RU-BRY,2158967.5,665508.0
1362,2020-08-22,RU-BRY,2316717.5,839283.0
1363,2020-08-23,RU-BRY,2485985.75,947398.0
1364,2020-08-24,RU-BRY,2667629.25,1034190.5
1365,2020-08-25,RU-BRY,2862536.0,1003916.0
